eventid layer signal axis fiberid x/y z energy intensity time
1545 3 WLS_Slow y 199 175.991 85.1561 120.681 38 1.57596
1545 3 WLS_Slow y 200 178.001 85.1561 76.2195 24 1.57596
1545 3 WLS_Slow y 201 180.011 85.1561 3.17581 1 1.57596
1545 3 Edge_Detector l 0 0 0 1592.8 1592.8 1.57596
1559 -1 GUNout g 0 0 0 780.747 0 0.994722223
1559 1 WLS_Slow x 65 -93.349 -74.8439 22.2307 7 3.10006
1559 1 WLS_Slow x 66 -91.339 -74.8439 41.2856 13 3.10006
1559 1 WLS_Slow x 67 -89.329 -74.8439 73.0437 23 3.10006
1559 1 WLS_Slow x 68 -87.319 -74.8439 57.1646 18 3.10006
1559 1 WLS_Slow x 69 -85.309 -74.8439 9.52744 3 3.10006
1559 1 WLS_Slow y 113 3.13101 -74.8439 92.0986 29 3.10006
1559 1 WLS_Slow y 114 5.14101 -74.8439 57.1646 18 3.10006
1559 1 WLS_Slow y 115 7.15101 -74.8439 57.1646 18 3.10006
1559 1 Edge_Detector l 0 0 0 420.07 420.07 3.10006
1559 2 WLS_Slow x 55 -113.449 5.15608 47.6372 15 2.48712
1559 2 WLS_Slow x 56 -111.439 5.15608 73.0437 23 2.48701
1559 2 WLS_Slow x 57 -109.429 5.15608 44.4614 14 2.48701
1559 2 WLS_Slow y 193 163.931 5.15608 3.17581 1 2.48701
1559 2 WLS_Slow y 194 165.941 5.15608 22.2307 7 2.48701
1559 2 WLS_Slow y 195 167.951 5.15608 50.813 16 2.48701
1559 2 WLS_Slow y 196 169.961 5.15608 41.2856 13 2.48701
1559 2 WLS_Slow y 197 171.971 5.15608 34.9339 11 2.48701
1559 2 Edge_Detector l 0 0 0 360.677 360.677 2.48701
1565 -1 GUNout g 0 0 0 403.584 0 0.401726551
1565 3 WLS_Slow x 157 91.571 85.1561 3.17581 1 1.70256
1565 3 WLS_Slow x 158 93.581 85.1561 130.208 41 1.70244
1565 3 WLS_Slow x 159 95.591 85.1561 79.3953 25 1.70244
1565 3 WLS_Slow y 160 97.601 85.1561 15.8791 5 1.70244
1565 3 WLS_Slow y 161 99.611 85.1561 53.9888 17 1.70244
1565 3 WLS_Slow y 162 101.621 85.1561 50.813 16 1.70244
1565 3 WLS_Slow y 163 103.631 85.1561 53.9888 17 1.70244
1565 3 WLS_Slow y 164 105.641 85.1561 28.5823 9 1.70244
1565 3 Edge_Detector l 0 0 0 403.584 403.584 1.70244
1567 -1 GUNout g 0 0 0 1538.12 0 0.590606845
1567 1 Calorimeter l 0 0 0 1538.12 1538.12 2.76213
1575 -1 GUNout g 0 0 0 916.475 0 0.650500348
1575 3 WLS_Slow x 67 -89.329 85.1561 19.0549 6 2.48201
1575 3 WLS_Slow y 211 200.111 85.1561 9.52744 3 2.48201
1575 3 WLS_Slow y 212 202.121 85.1561 12.7033 4 2.48201
1575 3 WLS_Slow y 213 204.131 85.1561 6.35163 2 2.48201
1575 3 WLS_Slow y 214 206.141 85.1561 3.17581 1 2.48201
1575 3 WLS_Slow y 215 208.151 85.1561 3.17581 1 2.48201
1575 3 WLS_Slow y 216 210.161 85.1561 3.17581 1 2.48201
1575 3 Edge_Detector l 0 0 0 63.6922 63.6922 2.48201
1576 -1 GUNout g 0 0 0 442.198 0 0.356789391
1576 1 WLS_Slow x 199 175.991 -74.8439 12.7033 4 2.10336
1576 1 WLS_Slow x 200 178.001 -74.8439 6.35163 2 2.10336
1576 1 WLS_Slow x 201 180.011 -74.8439 6.35163 2 2.10336
1576 1 WLS_Slow y 168 113.681 -74.8439 3.17581 1 2.10336
1576 1 WLS_Slow y 169 115.691 -74.8439 22.2307 7 2.10336
1576 1 Edge_Detector l 0 0 0 89.986 89.986 2.10336
